1.808290183544158936e-01,1.634649485349655151e-01
1.808290183544158936e-01,1.634649485349655151e-01
1.808290183544158936e-01,1.634649485349655151e-01
1.808290183544158936e-01,1.634649485349655151e-01
1.808290183544158936e-01,1.634649485349655151e-01
1.808290183544158936e-01,1.634649485349655151e-01
1.808290183544158936e-01,1.634649485349655151e-01
1.808290183544158936e-01,1.634649485349655151e-01
1.808290183544158936e-01,1.634649485349655151e-01
1.808290183544158936e-01,1.634649485349655151e-01
1.808290183544158936e-01,1.634649485349655151e-01
